date,invoice_no,product_ids,amount,customer_id
2025-03-17,2458,"700569,345531,727324",2921.0,6637
2023-12-31,2459,"1019682,160009",2378.0,45819
2024-05-25,2460,"490247,380286",84568.0,44974
2024-12-08,2461,"307144,5885",1297.0,57161
2025-01-26,2462,"950011,283347,559736,871599",1627.0,95491
2024-09-05,2463,"77633,70963",728.0,45009
2025-02-05,2464,"1000137,652505,559690",2342.0,13726
2025-01-28,2465,"904143,968716,1036167",2140.0,43910
2025-04-02,2466,619875,1099.0,90001
2025-04-25,2467,"243899,409419",1198.0,17571
2024-03-29,2468,"567160,16804,68317",7043.5,72139
2024-02-27,2469,"175329,986673",1838.0,77812
2024-03-05,2470,"238477,680043",18235.0,94718
2023-10-10,2471,"246973,415262,242464",8894.0,90427
2025-05-25,2472,"362415,658382,359988",1985.0,78785
2024-01-23,2473,298856,399.0,98947
2023-12-27,2474,545929,299.0,58484
2024-04-20,2475,826930,319.0,54827
2025-02-19,2476,"713120,324746",1247.0,18045
2023-11-29,2477,283482,299.0,82419
2025-03-23,2478,"231344,1050242,1099879,775239,1102316",68692.0,31283
2025-07-18,2479,885072,375.0,5771
2024-04-08,2480,"568984,437745",7259.0,74334
2024-04-21,2481,"760552,530805,892746",40352.15,87587
2024-03-06,2482,"55878,481615",1973.0,88170
2023-09-24,2483,"36245,983465,280121,343812",5237.39,85972
2023-12-17,2484,"976451,1085383",1956.0,86082
2024-01-10,2485,373416,430.0,85989
2025-02-19,2486,"901735,153401,320573",1808.0,54567
2024-03-12,2487,"801994,547947,70942,551511,601805",8640.0,47734
2025-05-04,2488,"253892,842093,947265,736901",4527.0,99646
2023-11-02,2489,"692243,1057446,543329,623874",3939.0,82358
2025-06-07,2490,790942,3476.0,66343
2025-01-05,2491,"50215,683493,520189",3337.0,36353
2025-07-25,2492,"1018851,390557,199203,684382",3594.0,18428
2025-04-16,2493,"573089,662248,653209",1798.0,27197
2025-07-24,2494,"965005,572464,96218,456892,52091",5489.0,53954
2025-06-02,2495,"152112,695473,229992",22459.0,85277
2025-02-24,2496,708480,1127.0,85836
2023-11-18,2497,346780,930.0,10963
2024-06-04,2498,"897536,694278",1010.0,98436
2023-12-10,2499,"217564,728552",4498.0,88983
2024-04-15,2500,"845469,654277,65875",2257.0,49610
2024-09-14,2501,"41596,1003174",1583.0,13835
2024-03-06,2502,801494,1499.0,66181
2024-07-03,2503,"741594,390824,314653,501645,39734",22779.17,95889
2025-02-15,2504,"882682,1102711,1068428,853914,160726",3108.0,72220
2025-07-07,2505,"1056836,301010,643282",1591.0,24854
2025-06-26,2506,"1029359,1060820",10697.5,19800
2025-03-04,2507,"618610,358137,671757,695003,1007033",5052.0,71738
2024-01-22,2508,"971872,979647,518127",2527.0,94389
2024-01-27,2509,"169103,336233",14333.73,96446
2024-05-11,2510,"1064054,385121,70462,227227",23068.0,41018
2024-06-03,2511,"844989,693662,952287,1066181,670059",2771.0,63883
2024-01-08,2512,"335050,564800,809290,959834,964679",9530.0,71976
2024-09-03,2513,"293507,358080,292560",13757.0,23250
2023-10-05,2514,"108948,391229,804285,963341,960920",20920.0,15440
2023-08-12,2515,"574090,686092,531616,613934,1080262",5605.0,36864
2023-11-05,2516,"1095141,1030581",2598.0,10899
2024-06-14,2517,"539191,147622,874045",4718.0,79729
2023-10-18,2518,"512344,1064021",1860.0,62573
2024-10-21,2519,"1081685,692891,1093990",2347.0,52707
2024-12-30,2520,"316684,89849,151243,153516,464791",2177.0,58831
2023-09-20,2521,"462812,290177,1028006,960623,473249",9614.5,78902
2023-12-15,2522,"654246,166846,159139,360371",3455.0,52109
2025-01-13,2523,"883321,673594,26278,438004,326036",6559.0,7815
2023-12-30,2524,"168706,807180",62280.0,44801
2024-01-15,2525,"699857,188975,178642",2897.0,9028
2024-05-13,2526,"785837,375382",948.0,6784
2024-04-15,2527,"831867,238384,533367,507875,671547",53121.0,7115
2025-03-25,2528,"174420,439865,156564,428431",3389.0,34258
2024-04-26,2529,"336809,1020970",5208.0,60832
2025-06-16,2530,"323364,720586,378872,659470",3738.0,9945
2023-08-17,2531,"333547,442690,761644",87021.0,10224
2023-08-06,2532,"874876,554736",503.0,20079
2023-12-19,2533,212440,678.0,72626
2024-08-21,2534,536703,170.0,83330
2024-11-28,2535,"500865,1027013,389246,161835,796968",21808.02,49990
2024-02-14,2536,"243180,435890,469138,185262",11338.0,85285
2024-10-24,2537,487619,679.0,93416
2024-09-13,2538,"910826,861528,909598,547050,303814",3357.0,55785
2024-07-04,2539,"77242,738508,853849",3353.0,44609
2024-03-03,2540,"761262,757871,399913,282095,558087",76800.0,62775
2024-03-23,2541,"334866,296029,94631,1034514,66762",32495.0,34277
2025-04-08,2542,"444855,546793,373861,972606",15826.0,21426
2024-03-17,2543,"950377,283657",81093.0,61703
2024-07-16,2544,"522770,892348",3873.0,34731
2025-04-30,2545,"208037,576209",4083.0,48817
2025-05-28,2546,"983548,775196,525505,315986",2559.0,95652
2023-11-20,2547,"850987,1076937",1413.0,25789
2025-07-03,2548,973111,849.0,85524
2023-11-13,2549,"703433,102324",688.0,71621
2024-06-06,2550,263570,3998.0,84615
2025-06-03,2551,"396585,546867,713626,704888",12862.0,82185
2024-10-01,2552,"223628,73381,701381,909978",2295.0,28717
2024-02-06,2553,1087554,537.0,61707
2024-06-10,2554,"359696,770928,265620",2189.0,5404
2024-11-01,2555,"972392,140826,827538,292056",2723.0,75179
2023-12-10,2556,272549,5499.0,37689
2025-05-27,2557,"732431,1022079,988393,975109,1045432",5424.0,8887
2023-11-07,2558,173595,399.0,93630
2025-07-09,2559,"337742,820254",3814.0,69091
2025-02-14,2560,"916122,544494,57036,159224",1825.0,8237
2024-03-29,2561,"452453,1094126,725108,618607,263693",2693.0,88853
2024-05-31,2562,524084,898.0,30652
2024-05-28,2563,"308279,707164,794162,146760,12198",5621.0,99789
2024-03-30,2564,"219154,963089,666282,191168",2851.0,1849
2024-09-18,2565,"371759,705869,500066",5135.0,35766
2025-02-06,2566,"1080415,213689,760963,674518",17514.0,68611
2024-09-07,2567,639518,751.0,77808
2025-02-02,2568,"94493,149854,528879,488826",3074.0,84008
2025-03-11,2569,"419017,1073021,1055593,49123,1024006",32463.32,81540
2024-05-06,2570,282126,6480.0,23892
2025-06-17,2571,789720,149.0,50349
2024-12-08,2572,888088,691.0,19787
2024-01-29,2573,"786239,803415",8897.0,68874
2024-04-12,2574,"410470,586345,998101",2542.0,38143
2025-04-09,2575,"906882,300111",914.0,97406
2024-01-09,2576,"945861,361302,63445,1040237",6438.0,89079
2025-03-17,2577,"213209,959660,956403",11691.0,62688
2024-07-25,2578,826576,349.0,94282
2025-05-02,2579,"17364,795256,450442,963313,609877",3883.0,82517
2023-11-17,2580,"284854,428855",1374.0,75415
2023-08-18,2581,"651451,714983",3262.0,70798
2024-06-03,2582,"858021,1079964,775602",1970.0,4419
2025-03-08,2583,"404121,688286",744.0,31788
2023-11-20,2584,"804764,896853,559903",5028.0,65754
2024-02-07,2585,473359,999.0,2494
2024-08-20,2586,"283313,676359",1438.0,79845
2024-01-22,2587,"27467,12980,44308",3207.0,9118
2024-02-14,2588,"869940,457728",1614.0,91057
2023-11-19,2589,"796618,568000,482282",11566.0,81931
2024-02-11,2590,"353230,125415",1572.0,71391
2024-06-24,2591,"694709,205547,796026,184140",3652.0,76610
2024-11-19,2592,"437707,956331",1998.0,297
2023-09-06,2593,"452606,908954,600764,964599,95440",4172.0,22648
2023-12-20,2594,"120981,608157,834718,148425,100049",3038.0,30027
2023-11-02,2595,"174676,366572,1049983,861307,982389",42003.58,52596
2023-10-31,2596,"136745,689968,1048365,1041749",2452.0,54332
2025-03-04,2597,"635360,662222,255454,67043,504350",7085.0,25543
2023-10-21,2598,230924,27773.0,81913
2025-04-15,2599,627063,180.0,97783
2024-06-21,2600,"783299,27489,568170,223495",1700.0,74151
2023-11-06,2601,"484156,408367",1648.0,8152
2024-07-02,2602,"423604,204186,355526",4177.0,85272
2024-04-22,2603,"160461,35654",738.0,91182
2025-04-21,2604,"250161,722004,250317,904895",1850.0,23120
2025-04-11,2605,353909,479.0,85403
2024-11-28,2606,"12528,935183",10848.0,75052
2023-12-19,2607,127040,1299.0,18721
2023-09-07,2608,"325870,663581,1049119",6847.0,27068
2024-10-05,2609,"996915,301268,1079607,846300",16747.35,87347
2024-04-27,2610,"653538,708830",2471.5,78283
2024-06-19,2611,"398148,145202",1398.0,84467
2023-12-27,2612,"87840,290930,380226,790154,90885",15139.0,33306
2024-08-26,2613,"658565,517203,800047,663393",3390.39,94886
2025-05-04,2614,"59107,252460,726370",3461.0,31983
2024-12-05,2615,"442317,539025,650273,378765,600758",19487.0,27926
2024-07-03,2616,"718713,719100",398.0,42789
2024-12-20,2617,"269838,857551,983532,175437",3816.0,6913
2024-02-16,2618,"248495,852557,843101,782207",3006.0,11869
2025-03-18,2619,"379696,477990",594.0,45620
2025-07-22,2620,861136,2399.0,37397
2024-12-13,2621,560580,699.0,94697
2023-08-11,2622,"18712,742668",1937.0,46038
2025-06-20,2623,"696428,819196,441544",8297.0,87612
2023-09-24,2624,"330660,825090,1040095,455499,941279",3321.0,41743
2025-06-07,2625,"143159,524642",1583.0,83044
2025-05-28,2626,556557,4923.0,11642
2025-03-06,2627,"689146,745606,716382,52385",3057.0,12418
2024-07-19,2628,"266492,839124,270833",4990.0,89924
2025-02-10,2629,"634332,299734,904353",1446.0,47365
2024-07-14,2630,558642,568.0,68380
2025-02-02,2631,"248538,912319,675593,223854",46661.0,22486
2024-04-15,2632,"260934,30410,721534,638775",5366.0,49170
2025-03-18,2633,"791995,66523,1083360,734808",10619.0,6902
2023-08-17,2634,"134528,578979",718.0,59804
2024-10-06,2635,"859296,258387",3289.0,92966
2024-04-09,2636,"565553,729887,499491,799768,659390",21452.95,7065
2024-07-30,2637,"856517,319704,643544",7546.0,41814
2024-05-29,2638,"974364,684386,741760,906254,540162",11287.0,75074
2024-04-12,2639,"454180,123873,265951,1004501,874872",2783.0,5028
2024-05-08,2640,"1036555,254868,311401,714363,495995",4557.0,48525
2024-04-11,2641,"424566,320479",1665.34,44578
2024-09-22,2642,"415617,524518,560395",1474.0,9926
2024-08-16,2643,982,16990.0,38743
2024-12-16,2644,"1018624,315603",1617.0,80208
2023-11-30,2645,288920,449.0,91358
2024-08-23,2646,"494464,577521,422680,607808",3665.0,62809
2023-11-13,2647,"1023564,1061139",17614.56,10560
2024-06-10,2648,"356788,24800",1398.0,55352
2024-10-22,2649,"601411,105420,156737,70671",3356.0,60814
2023-10-18,2650,"834677,225993",13814.0,68441
2024-12-09,2651,351690,306.0,8027
2023-12-20,2652,1099298,949.0,78982
2024-06-23,2653,"513714,464342,316929,93897,2488",4075.0,57623
2025-03-28,2654,1088871,298.0,67484
2023-10-01,2655,162944,1099.0,69581
2024-02-09,2656,"597073,745459,94732,949262,793805",5577.0,281
2024-03-03,2657,"818307,581535,238249",57269.0,68886
2024-12-17,2658,"713784,817942,1009594",18616.22,80411
2025-02-12,2659,"1039812,360622,755085,910406,253893",16180.0,77266
2023-10-23,2660,"632493,344659,1003614,197270",4550.0,781
2024-08-14,2661,"942671,180409",1109.0,81429
2023-09-06,2662,645600,2499.0,72153
2025-01-21,2663,788088,499.0,96399
2023-11-28,2664,"1009743,55318",1759.0,61611
2025-03-17,2665,"839963,959660,1036412,127136,104045",3828.0,14289
2024-12-06,2666,"181782,242826,430439,482284",4082.0,55329
2024-01-22,2667,"942222,1028566,958760,486626,954500",8847.0,84687
2024-12-05,2668,907837,474.0,72652
2024-10-12,2669,"953069,932865,657349,813583",1674.0,88657
2025-06-28,2670,"303168,636986",1110.0,9293
2024-08-16,2671,"583455,563520",479.0,11078
2024-04-13,2672,"279519,141295",9049.0,94225
2024-03-07,2673,"155906,13157,219687",11760.0,1067
2024-11-24,2674,"289827,752173",30324.0,89751
2023-11-18,2675,"568907,172351,694591",2117.0,92700
2023-10-19,2676,303188,368.0,72109
2024-04-19,2677,"935725,159746",968.0,95510
2025-03-20,2678,"536170,759762",15563.0,47939
2024-02-20,2679,"40591,606262,915758,60370,610101",16523.5,36881
2024-05-20,2680,"584778,439851",2798.0,69956
2024-03-24,2681,"18580,313719,234738,465692,92892",27070.0,88571
2024-02-11,2682,"607835,852579,324098",3875.0,34697
2024-05-05,2683,859716,999.0,24917
2024-12-30,2684,"674312,959333,417061,932715",34517.0,16135
2024-02-01,2685,725295,3513.0,10110
2025-02-19,2686,"688735,56190,666180,851146",3725.0,39702
2025-03-14,2687,"427862,209406,267529",19078.0,99374
2024-03-24,2688,"619237,684919,250083",8053.0,63437
2023-09-17,2689,"991581,1745",19427.0,14745
2024-11-08,2690,"1092814,918069,642612",3370.0,51258
2025-03-09,2691,"469993,707936,944399,388650,310554",3785.0,45471
2025-03-15,2692,"766446,440991,809202",28601.0,65479
2024-02-16,2693,"322734,811061,318203,740416",2671.0,1370
2023-12-06,2694,"114530,262903,842475,174056,574049",17333.0,23132
2024-10-13,2695,"912124,489425,116252,738997,304617",4611.0,11291
2024-03-24,2696,"664884,27757,1032414",1657.0,3913
2025-03-25,2697,862227,965.0,35502
2024-05-31,2698,"703302,124310,743820",17235.0,32562
2023-11-03,2699,"779288,1043156",3407.0,25559
2024-01-05,2700,"513776,684296,174047",2077.0,29977
2025-06-18,2701,"178791,177412,332797",5102.0,30248
2023-09-27,2702,"218234,687269,1039106,31971",5626.0,23382
2025-05-04,2703,"369575,369599,772417",38668.0,62348
2024-09-18,2704,950430,25790.0,3334
2024-08-03,2705,"279307,402734",4624.0,26890
2024-03-21,2706,"343811,35238,361032,843084,717482",3196.0,88822
2024-01-02,2707,"677191,500196",55054.62,161
2025-06-07,2708,"905740,726070,258800",5642.0,59069
2024-05-29,2709,"674093,971284,797007",2386.0,19904
2025-07-08,2710,"696871,651795,580644",2749.0,76039
2024-07-17,2711,"366497,333544,604120",2316.8,41495
2024-10-17,2712,"130860,400765,664546,415955,602897",2856.0,20932
2025-01-05,2713,"513856,544026",1097.0,50813
2025-06-19,2714,"236703,801253",31298.0,98090
2024-11-08,2715,122932,569.0,16313
2023-10-10,2716,"745691,345760,659628,798863,765804",3465.0,35512
2024-06-28,2717,"998749,1063335,964075,799692,292692",7374.0,9661
2024-03-09,2718,"224637,821728,182297,106720",99451.0,56176
2024-08-29,2719,"514560,147232,566958",1617.0,85995
2023-11-23,2720,"447249,789329,987418,917079,204377",2400.0,72218
2025-03-12,2721,"743911,14051",3445.59,97254
2024-10-29,2722,814433,1399.0,74045
2023-10-09,2723,"578978,228202,456227,434531,816445",27397.0,91200
2025-07-04,2724,"579740,1061459,512399",6831.0,26698
2024-11-03,2725,874199,5499.0,10829
2024-08-19,2726,"999014,917790,227407",22642.0,14576
2025-05-12,2727,"260136,569484,301987,936549",4885.45,15562
2025-06-27,2728,"747308,212216,287885,1058587",14786.0,40392
2023-10-31,2729,"303653,703324,528600,372622",18489.0,90168
2024-10-24,2730,"350155,193526,595826,355497",3748.0,38656
2024-01-17,2731,"1059018,249754",1288.0,16412
2024-12-19,2732,"520673,1076358",1550.0,83757
2023-08-28,2733,"18495,823743,368061",1028.0,86247
2025-02-11,2734,"131365,498037,252,1021730",41607.0,72860
2025-04-06,2735,"879255,1059206",1198.0,80068
2024-07-25,2736,"712409,683504,1058308,350133",2462.0,28394
2024-03-17,2737,"929477,209033,1028411,505917",29687.35,25389
2024-01-17,2738,"110727,94592,738737,118099,591231",3603.0,82179
2024-09-24,2739,"332650,392478,977751,337549,169252",3905.0,45088
2025-03-21,2740,"697286,544722",7047.0,82953
2024-03-19,2741,"1016378,227050,636353,365501",18959.5,93490
2024-10-28,2742,"62361,177639,818662,741808",3868.0,5304
2024-06-30,2743,"632321,420226,1080395,897410",46516.0,88872
2024-08-24,2744,"900916,1063884,87834",3469.0,82703
2024-12-17,2745,119573,3469.0,16221
2023-12-02,2746,"87780,394101,339195,251307,640094",5836.0,56100
2023-12-05,2747,"753360,14565,1018792,186539,1097455",32292.0,47249
2025-04-19,2748,164067,2139.0,15940
2024-11-05,2749,"625988,328026",3189.0,16322
2025-06-16,2750,"725422,208822,980171",2848.0,71340
2023-12-22,2751,"884083,152743,231630,541114,792067",25332.0,80831
2025-01-19,2752,"289658,928628",598.0,26425
2024-03-02,2753,"401156,569962,552556",1161.0,50057
2024-03-20,2754,"651487,621151,1081236,608102",7238.0,66722
2025-03-01,2755,"737928,997176",17998.0,63472
2025-03-02,2756,597682,3748.0,2620
2024-05-06,2757,"614488,636883",378.0,97236
2024-11-20,2758,"918498,316186,696354,217321",2658.03,2604
2024-03-29,2759,"1077384,24719,1043900,704979",2034.0,12626
2024-02-23,2760,"969618,678306,1069586,517494",5463.0,48280
2024-01-13,2761,909770,899.0,7644
2023-08-27,2762,"205830,202997,812567",2138.0,97277
2024-08-30,2763,"143409,555827,732923",3420.0,77918
2024-04-23,2764,"894833,103028,279254,401379,1025910",54902.3,83595
2025-04-10,2765,"542549,1094546",1158.0,42841
2025-02-20,2766,"531202,709882,5900",8998.19,6875
2024-01-11,2767,"1097183,1052007,809866,355445,897883",2405.0,75781
2025-02-05,2768,290435,399.0,84133
2024-08-02,2769,"1085405,579096",728.0,85598
2025-01-08,2770,2544,265.0,42130
2025-03-02,2771,"1008644,471944",1169.0,49763
2023-10-01,2772,"781168,948309",507.0,79320
2023-12-26,2773,"659652,162626,373640,290178",4626.0,99743
2024-01-02,2774,"167926,91630,360792,776769,1015837",2447.0,30556
2024-03-26,2775,"251082,426709,958988,544946,79486",14368.0,61611
2024-07-19,2776,"646038,298514",7879.0,87882
2023-09-27,2777,"88071,232352",14315.0,96274
2024-03-30,2778,"856000,252446",3597.0,75371
2025-06-14,2779,"195737,992656,714816",4147.0,81441
2024-02-19,2780,"780811,978078",3123.0,38972
2024-06-02,2781,"855953,1004134",2447.0,3894
2024-07-25,2782,"221578,230070",19794.0,69584
2025-05-22,2783,"528257,859433,982311",4760.0,47659
2024-04-26,2784,"2695,311016",2598.0,23972
2024-03-23,2785,"11819,284951,979983,78066",3786.0,6424
2025-01-27,2786,"45511,59138,897784,40747,269143",6945.0,10748
2024-07-04,2787,"70381,12178,379286,989586,484988",3368.0,31236
2024-03-08,2788,"1063715,777440,1059681,324483,1032864",2849.0,31758
2025-05-19,2789,66908,4102.0,12977
2025-06-30,2790,1024740,17996.4,34753
2023-12-29,2791,"218177,753467,1026313,899902",77326.69,37782
2024-08-30,2792,"233334,131822",11499.0,99186
2024-08-30,2793,"196611,1021342",5280.95,2508
2024-09-05,2794,182384,750.0,72502
2024-07-30,2795,"354369,869385,662900",3548.0,73311
2024-10-24,2796,"689700,461536,95148,683529,1035532",3260.0,35346
2025-05-05,2797,"620721,298750",607.0,64121
2024-08-29,2798,"709448,376416,754544,992922",28245.0,82577
2023-09-27,2799,"1073902,754707,393529,802338",20227.0,2530
2024-08-09,2800,"1048766,697436,220918,478080",9232.2,31673
2024-11-28,2801,"318752,712798",874.0,39802
2024-08-03,2802,"111985,29033,843377,482299",55833.0,68034
2024-05-23,2803,904019,525.0,49762
2024-11-30,2804,"388099,830401,661635",1416.0,12427
2023-12-19,2805,"934289,86200,49360,468860,922661",5397.0,349
2024-11-23,2806,"505608,709692",12242.0,70545
2025-02-19,2807,938795,2914.0,45849
2024-06-27,2808,"730350,43065,650787",4600.0,49228
2025-05-29,2809,"399355,784046,103409,545826",9653.0,67648
2024-11-23,2810,711128,799.0,17249
2025-06-21,2811,"1049756,624638,787742",3237.0,81863
2024-01-14,2812,420367,489.0,92042
2024-07-27,2813,"676101,857679,594318",16278.0,83772
2023-10-20,2814,"813069,1030872,710381",1129.0,89762
2024-07-24,2815,797134,299.0,60659
2024-12-16,2816,989214,153.0,55347
2024-09-04,2817,"936720,969621",2298.0,34765
